category,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,amenities_count
housing/rent/apartment,1.0,1,Thumbnail,,800,350,272,14,41.8625,-87.6825,1
housing/rent/apartment,1.0,0,Thumbnail,,710,350,1339,47,47.6794,-117.4018,0
housing/rent/apartment,1.0,0,Thumbnail,,699,350,345,20,39.597,-78.8345,2
housing/rent/apartment,1.0,2,Thumbnail,,695,350,34,0,61.1723,-149.8414,1
housing/rent/apartment,1.0,0,Thumbnail,,600,350,1381,34,43.047,-76.156,0
housing/rent/apartment,1.0,0,Thumbnail,,592,350,1418,3,32.2264,-110.9438,2
housing/rent/apartment,1.0,1,Thumbnail,,1225,351,1135,37,45.5091,-122.6449,8
housing/rent/apartment,1.0,2,Thumbnail,,1246,352,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,0,Thumbnail,,1225,352,793,4,34.0786,-118.2615,2
housing/rent/apartment,1.0,1,Thumbnail,,675,354,751,24,38.9163,-94.3719,6
housing/rent/apartment,1.0,0,Thumbnail,,1400,355,793,4,34.0372,-118.2972,0
housing/rent/apartment,1.0,1,Thumbnail,,585,355,1432,14,40.1171,-88.1889,4
housing/rent/apartment,1.0,2,Thumbnail,,1125,357,272,14,41.8625,-87.6825,3
housing/rent/apartment,1.0,2,Thumbnail,,614,357,291,35,41.4729,-81.7374,3
housing/rent/apartment,1.0,2,Thumbnail,,1225,360,405,31,40.7647,-74.2119,0
housing/rent/apartment,1.0,2,Thumbnail,,875,360,1239,37,44.9545,-123.0072,0
housing/rent/apartment,1.0,2,Thumbnail,,850,360,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,670,360,810,48,43.0724,-89.4003,1
housing/rent/apartment,1.0,1,Thumbnail,,639,360,250,14,40.1145,-88.2723,3
housing/rent/apartment,1.0,1,Thumbnail,,495,360,1421,36,36.116,-95.9281,2
housing/rent/apartment,1.0,2,Thumbnail,,1750,362,1468,7,38.9118,-77.0132,8
housing/rent/apartment,1.0,1,Thumbnail,,1050,362,272,14,41.8625,-87.6825,0
housing/rent/apartment,1.0,0,Thumbnail,,950,362,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,2,Thumbnail,,1200,367,1135,37,45.5091,-122.6449,0
housing/rent/apartment,1.0,1,Thumbnail,,985,367,272,14,41.8625,-87.6825,1
housing/rent/apartment,1.0,2,Thumbnail,,965,368,575,6,41.3708,-72.9259,0
housing/rent/apartment,1.0,1,Thumbnail,,530,368,1008,22,43.2932,-86.2829,3
housing/rent/apartment,1.0,2,Thumbnail,,1530,369,1285,47,47.616,-122.3275,0
housing/rent/apartment,1.0,1,Yes,,1000,369,785,4,33.7815,-118.1934,2
housing/rent/apartment,1.0,1,Thumbnail,,720,369,681,24,39.064,-94.5819,3
housing/rent/apartment,1.0,0,Thumbnail,,1225,370,969,31,40.4841,-74.4526,0
housing/rent/apartment,1.0,1,Thumbnail,,1025,370,1135,37,45.5091,-122.6449,0
housing/rent/apartment,1.0,1,Thumbnail,,765,370,25,43,29.4,-95.2394,5
housing/rent/apartment,1.0,1,Thumbnail,,1975,375,1267,4,34.0231,-118.4811,4
housing/rent/apartment,1.0,1,Thumbnail,,1525,375,1246,4,32.7876,-117.1265,0
housing/rent/apartment,1.0,1,Thumbnail,,1175,375,1135,37,45.5091,-122.6449,8
housing/rent/apartment,1.0,2,Thumbnail,,940,375,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,1,Thumbnail,,850,375,1503,15,40.4969,-86.9659,5
housing/rent/apartment,1.0,1,Thumbnail,,829,375,1100,3,33.5178,-112.0848,0
housing/rent/apartment,1.0,0,Thumbnail,,799,375,1503,15,40.4969,-86.9659,5
housing/rent/apartment,1.0,2,Thumbnail,,773,375,905,23,44.9855,-93.3023,4
housing/rent/apartment,1.0,1,Thumbnail,,386,375,411,48,42.8224,-89.0658,3
housing/rent/apartment,1.0,2,Thumbnail,,1400,377,883,9,25.7603,-80.3005,7
housing/rent/apartment,1.0,2,Thumbnail,,1275,378,1135,37,45.5091,-122.6449,6
housing/rent/apartment,1.0,0,Thumbnail,,929,378,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,2,Thumbnail,,1591,379,249,4,33.8666,-118.0485,9
housing/rent/apartment,1.0,0,Thumbnail,,2695,380,1247,4,37.7599,-122.4379,3
housing/rent/apartment,1.0,0,Thumbnail,,1400,380,1246,4,32.7876,-117.1265,0
housing/rent/apartment,1.0,2,Thumbnail,,955,380,34,0,61.1723,-149.8414,0
housing/rent/apartment,1.0,1,Thumbnail,,540,380,1418,3,32.2264,-110.9438,8
housing/rent/apartment,1.0,2,Thumbnail,,635,382,704,42,35.9695,-83.981,7
housing/rent/apartment,1.0,1,Thumbnail,,902,384,272,14,41.8625,-87.6825,1
housing/rent/apartment,1.0,0,Thumbnail,,2395,385,1247,4,37.7599,-122.4379,1
housing/rent/apartment,1.0,1,Thumbnail,,1250,385,1135,37,45.5091,-122.6449,0
housing/rent/apartment,1.0,1,Thumbnail,,540,385,138,15,39.1471,-86.5136,7
housing/rent/apartment,1.0,1,Thumbnail,,350,385,247,17,37.2935,-87.127,3
housing/rent/apartment,1.0,2,Thumbnail,,1262,386,1135,37,45.5091,-122.6449,9
housing/rent/apartment,1.0,0,Thumbnail,,1115,389,1135,37,45.5091,-122.6449,6
housing/rent/apartment,1.0,2,Thumbnail,,2095,390,1146,39,41.824,-71.4315,11
housing/rent/apartment,1.0,1,Thumbnail,,1800,390,1468,7,38.9118,-77.0132,11
housing/rent/apartment,1.0,2,Thumbnail,,879,390,1051,9,28.5163,-81.3644,8
housing/rent/apartment,1.0,1,Thumbnail,,699,390,1503,15,40.4969,-86.9659,4
housing/rent/apartment,1.0,1,Thumbnail,,640,390,1432,14,40.1171,-88.1889,1
housing/rent/apartment,1.0,1,Thumbnail,,999,391,69,43,30.3054,-97.7497,5
housing/rent/apartment,1.0,1,Thumbnail,,959,391,69,43,30.3054,-97.7497,2
housing/rent/apartment,1.0,0,Thumbnail,,1654,393,1468,7,38.9118,-77.0132,0
housing/rent/apartment,1.0,2,Thumbnail,,995,393,235,43,29.5122,-98.5226,7
housing/rent/apartment,1.0,0,Thumbnail,,919,394,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,0,Thumbnail,,1350,395,793,4,34.0372,-118.2972,0
housing/rent/apartment,1.0,1,Thumbnail,,1045,395,272,14,41.8625,-87.6825,0
housing/rent/apartment,1.0,2,Thumbnail,,976,395,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,2,Thumbnail,,762,395,105,47,48.7871,-122.4437,7
housing/rent/apartment,1.0,1,Thumbnail,,1050,396,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,1225,397,1135,37,45.5091,-122.6449,8
housing/rent/apartment,1.0,2,Thumbnail,,2495,398,1247,4,37.7599,-122.4379,2
housing/rent/apartment,1.0,1,Thumbnail,,1173,398,272,14,41.8625,-87.6825,3
housing/rent/apartment,1.0,2,Thumbnail,,1005,398,69,43,30.3054,-97.7497,2
housing/rent/apartment,1.0,2,Thumbnail,,1000,398,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,2,Thumbnail,,875,398,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,0,Thumbnail,,2450,400,1267,4,34.0231,-118.4811,2
housing/rent/apartment,1.0,1,Thumbnail,,2050,400,33,4,33.8323,-117.9079,1
housing/rent/apartment,1.0,0,Thumbnail,,1659,400,1468,7,38.9118,-77.0132,8
housing/rent/apartment,1.0,1,Thumbnail,,1625,400,64,47,47.3002,-122.2168,0
housing/rent/apartment,1.0,2,Thumbnail,,1599,400,69,43,39.8163,-98.5576,3
housing/rent/apartment,1.0,0,Thumbnail,,1599,400,163,34,40.6997,-73.8103,2
housing/rent/apartment,1.0,1,Thumbnail,,1580,400,69,43,38.8098,-93.6516,1
housing/rent/apartment,1.0,1,Thumbnail,,1500,400,1252,4,33.1463,-117.1694,1
housing/rent/apartment,1.0,1,Thumbnail,,1500,400,33,4,33.8323,-117.9079,1
housing/rent/apartment,1.0,0,Thumbnail,,1450,400,1246,4,32.7876,-117.1265,0
housing/rent/apartment,1.0,1,Thumbnail,,1415,400,1256,4,37.9917,-122.5247,0
housing/rent/apartment,1.0,1,Thumbnail,,1400,400,67,5,39.6828,-104.8078,0
housing/rent/apartment,1.0,1,Thumbnail,,1395,400,39,22,42.2711,-83.745,2
housing/rent/apartment,1.0,1,Thumbnail,,1375,400,712,4,32.7685,-117.0046,0
housing/rent/apartment,1.0,1,Thumbnail,,1355,400,104,4,33.8897,-118.1257,0
housing/rent/apartment,1.0,1,Thumbnail,,1345,400,1468,7,38.9118,-77.0132,0
housing/rent/apartment,1.0,1,Thumbnail,,1250,400,1324,19,42.3895,-71.1039,0
housing/rent/apartment,1.0,2,Thumbnail,,1242,400,272,14,41.8625,-87.6825,3
housing/rent/apartment,1.0,1,Thumbnail,,1225,400,1135,37,45.5091,-122.6449,8
housing/rent/apartment,1.0,1,Thumbnail,,1215,400,1248,4,37.3108,-121.8645,0
housing/rent/apartment,1.0,1,Thumbnail,,1200,400,1100,3,33.5178,-112.0848,1
housing/rent/apartment,1.0,1,Thumbnail,,1160,400,810,48,43.0724,-89.4003,6
housing/rent/apartment,1.0,1,Thumbnail,,1150,400,1058,20,39.4276,-76.7727,0
housing/rent/apartment,1.0,1,Thumbnail,,1100,400,55,5,39.8228,-105.1107,0
housing/rent/apartment,1.0,1,Yes,,1100,400,1136,30,43.0681,-70.7854,2
housing/rent/apartment,1.0,2,Thumbnail,,1099,400,1386,9,28.0076,-82.4792,3
housing/rent/apartment,1.0,1,Thumbnail,,1095,400,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,2,Thumbnail,,1090,400,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,2,Thumbnail,,1085,400,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,1050,400,272,14,41.8625,-87.6825,0
housing/rent/apartment,1.0,2,Thumbnail,,1045,400,69,43,30.3054,-97.7497,4
housing/rent/apartment,1.0,2,Thumbnail,,1040,400,69,43,30.3054,-97.7497,2
housing/rent/apartment,1.0,1,Thumbnail,,1035,400,1088,9,26.0066,-80.2959,1
housing/rent/apartment,1.0,2,Thumbnail,,1012,400,67,5,39.6828,-104.8078,0
housing/rent/apartment,1.0,1,Thumbnail,,1000,400,1099,38,40.0054,-75.1415,6
housing/rent/apartment,1.0,1,Thumbnail,,1000,400,1382,47,47.2154,-122.4608,0
housing/rent/apartment,1.0,1,Thumbnail,,995,400,905,23,44.9855,-93.3023,0
housing/rent/apartment,1.0,3,Thumbnail,,975,400,69,43,30.3043,-97.7169,0
housing/rent/apartment,1.0,0,Thumbnail,,975,400,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,975,400,1088,9,26.0066,-80.2959,0
housing/rent/apartment,1.0,1,Thumbnail,,950,400,285,27,35.6101,-78.4715,0
housing/rent/apartment,1.0,2,Thumbnail,,945,400,905,23,44.9855,-93.3023,5
housing/rent/apartment,1.0,0,Thumbnail,,925,400,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,925,400,1214,10,34.0364,-84.3473,0
housing/rent/apartment,1.0,1,Yes,,925,400,985,30,43.0758,-70.9427,2
housing/rent/apartment,1.0,1,Thumbnail,,919,400,1235,23,44.9368,-93.3605,0
housing/rent/apartment,1.0,1,Thumbnail,,910,400,148,5,40.0213,-105.2552,0
housing/rent/apartment,1.0,3,Thumbnail,,900,400,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,900,400,817,45,38.7418,-77.4684,0
housing/rent/apartment,1.0,1,Thumbnail,,900,400,69,43,30.3054,-97.7497,1
housing/rent/apartment,1.0,1,Thumbnail,,899,400,988,45,37.1451,-76.5397,4
housing/rent/apartment,1.0,2,Thumbnail,,895,400,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,0,Thumbnail,,895,400,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,0,Thumbnail,,895,400,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,0,Thumbnail,,895,400,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,875,400,1401,5,39.8895,-104.9641,0
housing/rent/apartment,1.0,2,Thumbnail,,875,400,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,875,400,566,37,45.4913,-122.4185,0
housing/rent/apartment,1.0,1,Thumbnail,,865,400,1500,6,41.7609,-72.7477,0
housing/rent/apartment,1.0,2,Thumbnail,,857,400,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,0,Thumbnail,,850,400,634,43,29.7714,-95.4343,0
housing/rent/apartment,1.0,1,Thumbnail,,850,400,69,43,38.8098,-93.6516,0
housing/rent/apartment,1.0,1,Thumbnail,,850,400,634,43,29.7714,-95.4343,0
housing/rent/apartment,1.0,1,Thumbnail,,845,400,484,5,40.0994,-104.8079,0
housing/rent/apartment,1.0,0,Thumbnail,,829,400,76,20,39.3284,-76.6021,5
housing/rent/apartment,1.0,1,Thumbnail,,800,400,67,5,39.6828,-104.8078,0
housing/rent/apartment,1.0,1,Thumbnail,,799,400,1503,15,40.4969,-86.9659,4
housing/rent/apartment,1.0,2,Thumbnail,,799,400,272,14,41.8625,-87.6825,8
housing/rent/apartment,1.5,0,Thumbnail,,750,400,740,33,36.193,-115.2946,14
housing/rent/apartment,1.0,2,Thumbnail,,720,400,479,23,45.2764,-92.9901,0
housing/rent/apartment,1.0,1,Thumbnail,,720,400,306,35,39.9974,-82.9829,2
housing/rent/apartment,1.0,1,Thumbnail,,700,400,787,5,40.162,-105.1342,0
housing/rent/apartment,1.0,1,Thumbnail,,700,400,369,5,39.736,-104.9819,0
housing/rent/apartment,1.0,2,Thumbnail,,695,400,210,43,30.8542,-96.9773,4
housing/rent/apartment,1.0,1,Thumbnail,,691,400,661,9,30.2989,-81.6324,1
housing/rent/apartment,1.0,1,Thumbnail,,690,400,883,9,25.7603,-80.3005,0
housing/rent/apartment,1.0,1,Thumbnail,,660,400,138,15,39.1471,-86.5136,0
housing/rent/apartment,1.0,0,Thumbnail,,615,400,1041,29,41.2562,-96.0404,0
housing/rent/apartment,1.0,1,Thumbnail,,600,400,1001,9,26.6942,-81.8779,1
housing/rent/apartment,1.0,1,Thumbnail,,600,400,369,5,39.736,-104.9819,0
housing/rent/apartment,1.0,2,Thumbnail,,599,400,721,15,40.3613,-86.9005,3
housing/rent/apartment,1.0,0,Thumbnail,,500,400,562,27,36.0646,-79.8238,4
housing/rent/apartment,1.0,1,Thumbnail,,499,400,1303,18,32.3841,-93.6685,8
housing/rent/apartment,1.0,1,Thumbnail,,475,400,369,5,39.736,-104.9819,0
housing/rent/apartment,1.0,1,Thumbnail,,435,400,1568,35,41.0767,-80.674,0
housing/rent/apartment,1.0,2,Thumbnail,,425,400,907,28,48.2469,-101.3017,0
housing/rent/apartment,1.0,2,Thumbnail,,300,400,1126,43,29.9142,-93.9383,4
housing/rent/apartment,1.0,1,Thumbnail,,975,401,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,2,Thumbnail,,2460,402,207,19,42.3635,-71.0825,0
housing/rent/apartment,1.0,2,Thumbnail,,1050,403,1480,48,43.0735,-88.0172,9
housing/rent/apartment,2.0,2,Thumbnail,,1198,404,64,1,32.5975,-85.4777,9
housing/rent/apartment,1.0,1,Thumbnail,,635,404,1418,3,32.2264,-110.9438,2
housing/rent/apartment,1.0,0,Thumbnail,,1975,405,1324,19,42.3895,-71.1039,1
housing/rent/apartment,1.0,2,Yes,,1725,405,1283,4,33.7606,-118.0806,3
housing/rent/apartment,1.0,0,Thumbnail,,1495,405,1468,7,38.9118,-77.0132,4
housing/rent/apartment,1.0,1,Thumbnail,,1085,405,903,48,43.0531,-87.9659,0
housing/rent/apartment,1.0,0,Thumbnail,,1085,405,369,5,39.7333,-104.914,3
housing/rent/apartment,1.0,2,No,,849,405,1100,3,33.4993,-111.9838,4
housing/rent/apartment,1.0,3,Thumbnail,,780,405,1110,38,40.4448,-79.9725,5
housing/rent/apartment,1.0,1,Thumbnail,,1670,406,793,4,34.1176,-118.3327,3
housing/rent/apartment,1.0,0,Thumbnail,,1650,406,793,4,34.0372,-118.2972,0
housing/rent/apartment,1.0,2,Thumbnail,,1025,406,250,14,40.1145,-88.2723,4
housing/rent/apartment,1.0,0,Thumbnail,,950,407,1100,3,33.5178,-112.0848,4
housing/rent/apartment,1.0,0,Thumbnail,,2495,408,1247,4,37.7599,-122.4379,2
housing/rent/apartment,1.0,0,Thumbnail,,1225,408,969,31,40.4841,-74.4526,0
housing/rent/apartment,1.0,2,Thumbnail,,1350,409,1284,47,47.4826,-122.3023,0
housing/rent/apartment,1.0,1,Thumbnail,,950,409,566,37,45.4913,-122.4185,0
housing/rent/apartment,1.0,2,Thumbnail,,1450,410,480,45,38.7128,-77.1561,2
housing/rent/apartment,1.0,0,Thumbnail,,950,410,1110,38,40.4448,-79.9725,2
housing/rent/apartment,1.0,2,Thumbnail,,925,410,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,925,410,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,2,Thumbnail,,859,410,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Yes,,695,410,1364,31,39.8296,-75.0152,2
housing/rent/apartment,1.0,2,Thumbnail,,595,410,30,12,42.0259,-93.6516,0
housing/rent/apartment,1.0,2,Thumbnail,,595,410,30,12,42.0259,-93.6516,0
housing/rent/apartment,1.0,1,Thumbnail,,560,410,26,43,35.1872,-101.8587,0
housing/rent/apartment,1.0,1,Thumbnail,,420,410,992,35,41.2358,-80.7613,1
housing/rent/apartment,1.0,2,Thumbnail,,965,411,69,43,30.3054,-97.7497,2
housing/rent/apartment,1.0,2,Thumbnail,,1115,412,1135,37,45.5209,-122.6979,10
housing/rent/apartment,1.0,1,Thumbnail,,1039,413,272,14,41.8625,-87.6825,0
housing/rent/apartment,1.0,2,Thumbnail,,1540,414,1468,7,38.9118,-77.0132,9
housing/rent/apartment,1.0,1,Thumbnail,,1300,414,1135,37,45.5091,-122.6449,0
housing/rent/apartment,1.0,2,Thumbnail,,895,414,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,750,414,681,24,39.0744,-94.5521,3
housing/rent/apartment,1.0,2,Thumbnail,,715,414,996,45,36.9141,-76.2882,1
housing/rent/apartment,1.0,2,Thumbnail,,1450,415,1255,4,33.7489,-118.2867,0
housing/rent/apartment,1.0,2,Thumbnail,,1300,415,1099,38,40.0054,-75.1415,0
housing/rent/apartment,1.0,1,Thumbnail,,1130,415,272,14,41.8625,-87.6825,3
housing/rent/apartment,1.0,1,Thumbnail,,1015,415,272,14,41.8625,-87.6825,1
housing/rent/apartment,1.0,2,Thumbnail,,999,415,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,0,Thumbnail,,699,415,128,1,33.5137,-86.7893,3
housing/rent/apartment,1.0,0,Thumbnail,,699,415,128,1,33.5137,-86.7893,2
housing/rent/apartment,1.0,1,Thumbnail,,650,415,461,2,36.0785,-94.1531,12
housing/rent/apartment,1.0,2,Thumbnail,,1399,416,69,43,30.3054,-97.7497,4
housing/rent/apartment,1.0,3,Thumbnail,,2013,418,1146,39,41.824,-71.4315,11
housing/rent/apartment,1.0,2,Thumbnail,,1294,418,956,42,36.137,-86.783,2
housing/rent/apartment,1.0,2,Thumbnail,,1175,418,1135,37,45.5091,-122.6449,7
housing/rent/apartment,1.0,2,Thumbnail,,875,418,681,24,39.0744,-94.5521,2
housing/rent/apartment,1.0,1,Thumbnail,,1890,419,376,22,42.3882,-83.1122,4
housing/rent/apartment,1.0,1,Thumbnail,,2100,420,793,4,34.0372,-118.2972,0
housing/rent/apartment,1.0,1,Thumbnail,,1640,420,793,4,34.0628,-118.2754,6
housing/rent/apartment,1.0,1,Thumbnail,,1255,420,793,4,34.0372,-118.2972,6
housing/rent/apartment,1.0,1,Thumbnail,,1250,420,272,14,41.8625,-87.6825,0
housing/rent/apartment,1.0,1,Thumbnail,,1050,420,272,14,41.8625,-87.6825,0
housing/rent/apartment,1.0,1,Thumbnail,,999,420,1238,9,27.7873,-82.6772,0
housing/rent/apartment,1.0,0,Thumbnail,,995,420,810,48,43.0724,-89.4003,8
housing/rent/apartment,1.0,2,Thumbnail,,920,420,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,920,420,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,850,420,351,43,32.8212,-96.7853,6
housing/rent/apartment,1.0,1,Thumbnail,,725,420,721,18,30.2091,-92.0348,2
housing/rent/apartment,1.0,1,Thumbnail,,699,420,1503,15,40.4969,-86.9659,7
housing/rent/apartment,1.0,2,Thumbnail,,600,420,138,15,39.1471,-86.5136,7
housing/rent/apartment,1.0,3,Thumbnail,,569,420,138,15,39.1471,-86.5136,7
housing/rent/apartment,1.0,1,Thumbnail,,560,420,1418,3,32.2264,-110.9438,1
housing/rent/apartment,1.0,1,Thumbnail,,1295,422,1285,47,47.616,-122.3275,0
housing/rent/apartment,1.0,2,Thumbnail,,870,422,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,2,Thumbnail,,805,422,681,24,39.064,-94.5815,3
housing/rent/apartment,1.0,2,Thumbnail,,685,422,1099,38,40.0054,-75.1415,4
housing/rent/apartment,1.0,3,Thumbnail,,1219,423,996,45,36.8961,-76.255,9
housing/rent/apartment,1.0,2,Thumbnail,,885,423,34,0,61.1723,-149.8414,1
housing/rent/apartment,1.0,0,Thumbnail,,1570,425,1468,7,38.9118,-77.0132,4
housing/rent/apartment,1.0,2,Thumbnail,,1405,425,699,47,47.7046,-122.1989,1
housing/rent/apartment,1.0,1,Thumbnail,,1399,425,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,0,Thumbnail,,1350,425,793,4,34.0372,-118.2972,0
housing/rent/apartment,1.0,2,Thumbnail,,1170,425,34,0,61.1723,-149.8414,1
housing/rent/apartment,1.0,0,Thumbnail,,995,425,69,43,30.3054,-97.7497,1
housing/rent/apartment,1.0,1,Thumbnail,,925,425,69,43,30.3054,-97.7497,1
housing/rent/apartment,1.0,0,Thumbnail,,905,425,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,800,425,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,799,425,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,No,,795,425,307,43,33.2572,-95.9291,1
housing/rent/apartment,1.0,1,Thumbnail,,2135,426,1468,7,38.9118,-77.0132,8
housing/rent/apartment,1.0,1,Thumbnail,,2060,426,146,19,42.328,-71.071,2
housing/rent/apartment,1.0,1,Thumbnail,,1295,426,1135,37,45.5091,-122.6449,9
housing/rent/apartment,1.0,2,Thumbnail,,1045,426,304,5,38.8562,-104.772,2
housing/rent/apartment,1.0,0,Thumbnail,,899,426,1418,3,32.2264,-110.9438,0
housing/rent/apartment,1.0,1,Thumbnail,,814,426,272,14,41.8625,-87.6825,0
housing/rent/apartment,1.0,2,Yes,,1745,428,1411,4,33.8412,-118.3572,14
housing/rent/apartment,1.0,1,Yes,,1395,428,667,31,40.722,-74.0644,3
housing/rent/apartment,1.0,2,Thumbnail,,1249,428,272,14,41.8625,-87.6825,14
housing/rent/apartment,1.0,2,Thumbnail,,1195,428,1135,37,45.5091,-122.6449,0
housing/rent/apartment,1.0,3,Thumbnail,,785,428,279,35,39.1679,-84.4933,3
housing/rent/apartment,1.0,1,Thumbnail,,699,428,1503,15,40.4969,-86.9659,1
housing/rent/apartment,1.0,0,Thumbnail,,2695,429,1247,4,37.7599,-122.4379,2
housing/rent/apartment,1.0,1,Thumbnail,,1325,430,272,14,41.9643,-87.6502,0
housing/rent/apartment,1.0,2,Thumbnail,,1125,430,810,48,43.0724,-89.4003,1
housing/rent/apartment,1.0,0,Thumbnail,,895,430,1110,38,40.4448,-79.9725,0
housing/rent/apartment,1.0,1,Yes,,895,430,976,6,41.3498,-72.1062,5
housing/rent/apartment,1.0,1,Yes,,845,430,976,6,41.3498,-72.1062,5
housing/rent/apartment,1.0,2,Thumbnail,,800,430,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,2,Thumbnail,,775,430,976,6,41.3498,-72.1062,5
housing/rent/apartment,1.0,2,Yes,,775,430,976,6,41.3498,-72.1062,5
housing/rent/apartment,1.0,2,Thumbnail,,765,430,976,6,41.3498,-72.1062,5
housing/rent/apartment,1.0,2,Yes,,765,430,976,6,41.3498,-72.1062,5
housing/rent/apartment,1.0,0,Thumbnail,,650,430,681,24,39.0744,-94.5521,3
housing/rent/apartment,1.0,1,Thumbnail,,645,430,10,35,41.0902,-81.5376,1
housing/rent/apartment,1.0,2,Thumbnail,,1549,431,52,45,38.8738,-77.1055,2
housing/rent/apartment,1.0,2,Thumbnail,,1530,431,1556,47,47.7637,-122.118,8
housing/rent/apartment,1.0,0,Thumbnail,,1500,431,1247,4,37.7599,-122.4379,0
housing/rent/apartment,1.0,1,Thumbnail,,2509,432,1247,4,37.7599,-122.4379,5
housing/rent/apartment,1.0,2,Thumbnail,,890,432,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,2,Thumbnail,,1895,433,1468,7,38.9118,-77.0132,4
housing/rent/apartment,1.0,2,Thumbnail,,899,433,865,42,35.1211,-89.9517,0
housing/rent/apartment,1.0,2,Thumbnail,,1645,434,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,3,Thumbnail,,1026,434,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,2,Yes,,827,434,1038,36,35.4718,-97.518,7
housing/rent/apartment,1.0,1,Thumbnail,,1630,435,883,9,25.7603,-80.3005,0
housing/rent/apartment,1.0,2,Thumbnail,,1250,435,1135,37,45.5091,-122.6449,0
housing/rent/apartment,1.0,2,Thumbnail,,1150,435,1099,38,40.0054,-75.1415,0
housing/rent/apartment,1.0,1,Thumbnail,,1344,436,495,19,42.2919,-71.4269,3
housing/rent/apartment,1.0,0,Thumbnail,,895,437,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,1215,438,905,23,44.9855,-93.3023,8
housing/rent/apartment,1.0,1,Thumbnail,,1100,438,1135,37,45.5091,-122.6449,4
housing/rent/apartment,1.0,2,Thumbnail,,1040,438,279,35,39.1679,-84.4933,6
housing/rent/apartment,1.0,3,Thumbnail,,949,440,1051,9,28.5163,-81.3644,5
housing/rent/apartment,1.0,2,Thumbnail,,899,440,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,2,Thumbnail,,881,440,69,43,30.3054,-97.7497,2
housing/rent/apartment,1.0,0,Thumbnail,,879,440,1100,3,33.5178,-112.0848,1
housing/rent/apartment,1.0,1,Thumbnail,,835,440,262,42,35.0462,-85.2352,0
housing/rent/apartment,1.0,1,Thumbnail,,740,440,1243,43,29.4624,-98.5253,2
housing/rent/apartment,1.0,1,Thumbnail,,635,440,304,5,38.8562,-104.772,0
